Local time,r_cc,r_oc,rav,rvol,bvol,rvol_m,rvol_p,sjv,sjv_p,sjv_m,rs,rk
2020-03-13,0.06265842233346558,-0.005146691751768917,0.5787824938029761,0.08222122013938361,0.06841210959595441,0.044764308856033205,0.06896727987858192,0.002752642346492317,0.002752642346492317,0.0,0.4127006717524458,0.3596868835956011
2020-03-16,-0.13954190952108966,-0.026210795995270087,0.509206555612433,0.052887856704124055,0.05233345245227738,0.03550662842791929,0.03919699892131581,0.0002756840621193071,0.0002756840621193071,0.0,0.04218524936904404,0.03698873709194284
2020-03-17,-0.0678593316698884,-0.0734621720997878,0.5064135836220676,0.05150123001292965,0.05161977486112537,0.04254156661784023,0.02902743189716492,-0.0009671930877555913,-0.0,-0.0009671930877555913,-0.08947072963250882,0.032625660425465663
2020-03-18,-0.17947966043415375,-0.09561078141602562,0.9334974010714862,0.0973734492689812,0.09914237858718118,0.07370964736585213,0.06362763949527427,-0.0013846356070576857,-0.0,-0.0013846356070576857,-0.029577370614015736,0.032363899397806616
2020-03-19,0.13577458447632104,0.1273191916597254,0.8050455155027914,0.08990774994739327,0.0822250142404124,0.04852575738934545,0.07568787465897944,0.0033739052401837674,0.0033739052401837674,0.0,0.1996783213258168,0.12077908833523768
2020-03-20,-0.08251682834441526,-0.12139233350645577,1.030110776545009,0.11003449286773485,0.10647387069321762,0.08940857392074898,0.06413810513351294,-0.0038801965604244757,-0.0,-0.0038801965604244757,-0.10972194506699665,0.055842452914844916
2020-03-23,0.0057040399717168165,0.03642538210775832,0.8054368570315072,0.08387977749692238,0.08045638577365721,0.05334094276385698,0.06473454176864264,0.0013453047230590734,0.0013453047230590734,0.0,0.08658270799288571,0.05717946630048773
2020-03-24,0.02331981585458494,0.023277684869345627,0.5572716740118716,0.05775234159007485,0.05727398271339659,0.0401396247909592,0.041522806754574086,0.00011295400241871688,0.00011295400241871688,0.0,-0.009516239812768631,0.050150638226563425
2020-03-25,-0.0012355850006868334,0.03646991527640005,0.5091436414822129,0.05145446299093178,0.04888613594167717,0.033509157660298834,0.03904738294152894,0.00040183446747964094,0.00040183446747964094,0.0,0.030793264616755273,0.036299292236288576
2020-03-26,-0.04725620837394569,-0.020145673934828093,0.46036014036810374,0.04486725384198898,0.04409214748046181,0.03354110304299869,0.02980041734574232,-0.0002369407193606361,-0.0,-0.0002369407193606361,-0.02465009445195553,0.025537085945458924
2020-03-27,-0.05776093606188245,-0.019043012885164044,0.43471905878638384,0.04472929609604837,0.04333440258308984,0.03054374677128577,0.032677047945301574,0.00013486899559110805,0.00013486899559110805,0.0,0.03870606146519617,0.03302386664106554
2020-03-30,-0.07610998893722692,0.00341407026156091,0.5880865533644828,0.06462475343277065,0.05817341428532563,0.040390251572278574,0.050447857577645944,0.0009136139121024974,0.0009136139121024974,0.0,0.13562160548280333,0.09057540603409438
2020-03-31,-0.008183554660596124,-0.05498418383075979,0.47028435810983393,0.046566635631727235,0.047918417922054084,0.03520198926556639,0.030483954891138993,-0.0003099085424480546,-0.0,-0.0003099085424480546,-0.01796566282773102,0.03331024467381811
2020-04-01,0.05309694571458986,0.040969585104243894,0.5740954793716372,0.0590208562085705,0.05705724795962391,0.04110098178564346,0.04235765295491429,0.00010488006010516315,0.00010488006010516315,0.0,-0.06332589033624425,0.07119399596812107
2020-04-02,0.15458910622080452,0.09723393881406273,1.0249317855462572,0.15259895378701818,0.15016438529275378,0.07056394653140667,0.13530399161445789,0.013327899596718071,0.013327899596718071,0.0,0.32647083131430166,0.19287160446276191
2020-04-03,0.15850522075859302,0.0724890113850187,0.6698582365562572,0.06489193569024215,0.06465739909453497,0.04384572884027565,0.04783842995010961,0.0003660674425565646,0.0003660674425565646,0.0,-0.0035990586515894708,0.027036033319961815
2020-04-06,-0.0972976507545009,-0.0428370893982792,0.42287024361600106,0.04951504890220913,0.045881029582069556,0.03249470345571574,0.03736086609158381,0.00033992856243835216,0.00033992856243835216,0.0,0.12938995517774082,0.09819690168796529
2020-04-07,-0.08082004746567546,-0.08545249803419404,0.4370398554160158,0.05126109792699508,0.048439318279899786,0.04248837427656737,0.02867818355501806,-0.0009828237366503632,-0.0,-0.0009828237366503632,-0.11842354319307748,0.07781418846680357
2020-04-08,0.07394585579803724,0.0818166503657504,0.6350303660081831,0.0725565342808397,0.07614892650059427,0.039247274308278,0.06102542196672996,0.0021837535855882303,0.0021837535855882303,0.0,0.20120752924579283,0.11214376180330765
2020-04-09,-0.1182382072519524,-0.10977173374210908,1.0673935074379166,0.12239141682903495,0.11399590959064378,0.10156531935906314,0.06829454456184691,-0.005651369279598393,-0.0,-0.005651369279598393,-0.13369872761555743,0.06524421977185192
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-04-13,-0.03466779818416076,-0.01901870682176879,0.527438479017965,0.057903700465524656,0.05430602124181087,0.04372176827697055,0.03796373936187123,-0.00047034751492901726,-0.0,-0.00047034751492901726,-0.06069881388868033,0.04466696069264021
2020-04-14,-0.0784625026617329,-0.039768554070270926,0.4777759603825003,0.049367794835726043,0.048890885771947896,0.036914551180702936,0.032779491729885056,-0.0002881890108031339,-0.0,-0.0002881890108031339,-0.032099008937720434,0.03854263594213128
2020-04-15,-0.02841239369290342,0.024649135274654076,0.5164565630304921,0.05727684545588933,0.053554882959160215,0.04240555338362586,0.03850202679868019,-0.0003158248901652548,-0.0,-0.0003158248901652548,-0.09223251662701687,0.08118093116510532
2020-04-16,-0.021090412657660117,-0.017655950209025432,0.4125639303656983,0.041223222843705956,0.04086328168027831,0.030518740214161223,0.027712102001875988,-0.0001634329068970823,-0.0,-0.0001634329068970823,-0.016537444246342965,0.03222712506890394
2020-04-17,-0.0734250519605476,-0.004087756066816166,0.5457373191981181,0.06314636686501014,0.058703388905475835,0.04303317927385225,0.04621265118812103,0.0002837546114194372,0.0002837546114194372,0.0,0.006310239827608144,0.07110634428181893
2020-04-20,0.1484388376873187,-0.047803218685345344,0.8066505450622602,0.08612670359616387,0.07970647506058028,0.06266805891931197,0.05908065219365058,-0.0004367621450872489,-0.0,-0.0004367621450872489,-0.019464660757233868,0.05615625253299274
2020-04-21,-0.48480185034468526,-0.18765896938867543,4.164847381387616,0.6842392577817253,0.655189693074339,0.521222039543676,0.4432955530835123,-0.07516146712245225,-0.0,-0.07516146712245225,-0.1800684492635046,0.30860741548227827
2020-04-22,0.08250966927709867,0.2164780293544994,1.6510281998698937,0.1794543170078557,0.1686846324097784,0.10788978501864861,0.143400300492662,0.00892344047001554,0.00892344047001554,0.0,0.08150479835922679,0.039809887286098994
2020-04-23,0.16986603730688654,0.05588387219680094,0.9497000120943925,0.10698976793082186,0.09126809146907972,0.07286841885262194,0.07833903226240395,0.0008271975097288182,0.0008271975097288182,0.0,0.03494944623709843,0.07083145096152069
2020-04-24,0.02115859127119163,0.00964214920963256,0.7139676182728778,0.07727704049883302,0.07417803685403866,0.05670810052655413,0.052496974416898635,-0.0004598763424012594,-0.0,-0.0004598763424012594,-0.03674921350368215,0.042198542294824525
2020-04-27,-0.2885547997799011,-0.023395122624894817,1.1066977176072306,0.11687435734375705,0.11202065938304279,0.08411180541126242,0.08114690132700164,-0.0004899762145679342,-0.0,-0.0004899762145679342,-0.0006358607939248431,0.037857744031016334
2020-04-28,0.027178706404533712,0.19081675351502708,1.6516780237523594,0.17362791571565714,0.16574920805593774,0.10648577489619905,0.13714019418288487,0.007468212605275391,0.007468212605275391,0.0,0.07253057175737111,0.04416424923917603
2020-04-29,0.1478729235243439,0.07365705904705634,0.966169443763452,0.10126897462009964,0.10163353075426429,0.06352704362852266,0.07886520112461619,0.0021840346762459417,0.0021840346762459417,0.0,0.09248248710498146,0.06074669861903735
2020-04-30,0.21726310313731445,0.09190837095003734,0.9604819604524238,0.11948804589877281,0.09839438351510747,0.06627393165014552,0.0994241373929846,0.005492925079970919,0.005492925079970919,0.0,0.25396792432710863,0.18018496348710186
2020-05-01,0.030716055230447164,-0.015887359762319066,0.5821712593975098,0.06250734730026092,0.05771008319810197,0.04858492386129345,0.03932777186553738,-0.0008138211866999276,-0.0,-0.0008138211866999276,-0.07119483936284102,0.050377104197649875
2020-05-04,0.07301797458913092,0.08942018751430782,0.5426491043061682,0.059634787960986715,0.048980483287204384,0.0324061436392017,0.05006146012240627,0.0014559916440227002,0.0014559916440227002,0.0,0.1534881776876913,0.06899600036426076
2020-05-05,0.17651550932078036,0.11867469866686504,0.6107535201419764,0.0636488458538541,0.059403612173897086,0.03754826770019428,0.05139361021802445,0.001231430763956774,0.001231430763956774,0.0,0.06137187703769396,0.03561304784025901
2020-05-06,-0.04807740576434633,-0.003112358565923498,0.7251623378687011,0.07975626279963695,0.07967618968027751,0.05859938700341803,0.05410335755374518,-0.000506714858587963,-0.0,-0.000506714858587963,-0.02689407842981713,0.043003054262964406
2020-05-07,-0.02888363537178202,-0.1163797936998995,0.5782045490756605,0.06329999433969061,0.060068745558531415,0.05538341746015564,0.030652346628586038,-0.0021277565757268826,-0.0,-0.0021277565757268826,-0.1867021752468543,0.08631244787862073
2020-05-08,0.05351542256144751,0.036547889304744396,0.5007137004700936,0.04967057267527928,0.05051493287222055,0.031815747927971,0.03814346567466058,0.00044268215745781915,0.00044268215745781915,0.0,0.03911218099291006,0.02881785369315407
2020-05-11,0.02700434119167495,-0.03833221909216609,0.3884921426719408,0.03950672848779664,0.038454994343811395,0.028498234048494997,0.027361144930826326,-6.351709195711642e-05,-0.0,-6.351709195711642e-05,0.014824963664034501,0.03504293481627664
2020-05-12,0.019543322811274775,-0.018978811769070007,0.3422652433561234,0.042114859529828796,0.043198281022458006,0.02830684920900028,0.03118306721725961,0.00017110596893505118,0.00017110596893505118,0.0,0.11428499577247765,0.17080672147903778
2020-05-13,0.002319738136706748,-0.012853894002927545,0.4034320587029209,0.0507875000049847,0.04873322437928345,0.033290899577381475,0.03835474106398091,0.0003628021674137252,0.0003628021674137252,0.0,0.10809058090318499,0.11224780066561543
2020-05-14,0.07654617460275388,0.06064697942640724,0.31130096250439165,0.03176207333123655,0.03048243912136704,0.01827111440802226,0.02598067898627381,0.00034116205887677086,0.00034116205887677086,0.0,0.08621995830304596,0.040333845387377144
2020-05-15,0.06256913548628255,0.05136403825939231,0.31296383573381953,0.032800523527240465,0.03170062728601954,0.020878253216378945,0.02529768539400033,0.0002040714289265798,0.0002040714289265798,0.0,0.024471100085920794,0.039171675878781224
2020-05-18,0.08329423953105747,0.007914994374183141,0.41730540076367145,0.04286424650792657,0.04299778064625686,0.03223656254918768,0.028251507281994805,-0.0002410483012830842,-0.0,-0.0002410483012830842,-0.047925819821852046,0.04172553258319824
2020-05-19,-0.015893136026960002,0.002043865187563937,0.3175249728672788,0.03185428713490512,0.029083858530183943,0.022461265181404053,0.022587323332427585,5.67874177427347e-06,5.67874177427347e-06,0.0,0.005063385885735878,0.03431026160368285
2020-05-20,0.050829860491242065,0.025857643864324566,0.27287133874280767,0.02796512376165332,0.027149732755905046,0.018972527563801172,0.020544861762625516,6.213454268619675e-05,6.213454268619675e-05,0.0,-0.0040819947213699935,0.03290114331776117
2020-05-21,0.011281105239634088,-0.004859024505308405,0.2465374535206922,0.02541314293133439,0.02588433510410869,0.019600884803438242,0.016175078008182058,-0.00012256153650688138,-0.0,-0.00012256153650688138,-0.07693638134633399,0.04340394701798841
2020-05-22,-0.009640415782174266,0.0322584190851965,0.3034114241985342,0.03105402191181631,0.03100749121624992,0.017787419404915447,0.025455058197010764,0.00033156769872684234,0.00033156769872684234,0.0,0.09047374043895723,0.03351144460569696
2020-05-25,0.004164194000770713,0.006850361859783423,0.07932303490515133,0.011782462560551236,0.010895182364527826,0.008874161946779618,0.0077508498716669875,-1.867507652455127e-05,-0.0,-1.867507652455127e-05,-0.11265237427828786,0.11149993960502691
2020-05-26,0.012829196086662364,0.005141399500418652,0.2886194607573284,0.028710693953498536,0.027927717284766375,0.020655761415247158,0.019940999665208462,-2.901701199576923e-05,-0.0,-2.901701199576923e-05,-0.01940562242023443,0.0315676967726726
2020-05-27,-0.05852974800054459,-0.049551837965855,0.34691728997271537,0.03748652486389627,0.037157731754744544,0.030878972527138886,0.021253907923949298,-0.0005017823422920833,-0.0,-0.0005017823422920833,-0.09685762528384287,0.04420227391510279
2020-05-28,0.04347189041642076,0.027597318017792347,0.32375375455698846,0.03358729898204428,0.031209461766792682,0.021515071077454526,0.02579163371020363,0.0002023100859733919,0.0002023100859733919,0.0,0.06829678002673113,0.044743641884432285
2020-05-29,0.04905220104731009,0.06660835756561181,0.3287127782254679,0.0373778166312943,0.03410132297884413,0.017834680356232004,0.032848521317004414,0.0007609495293047256,0.0007609495293047256,0.0,0.23995165294364335,0.126702829805533
2020-06-01,0.0064935293105483115,0.004795495790905027,0.28624261440136817,0.030349326473208302,0.03235346669017342,0.021683666676975938,0.02123441114839744,-1.9281183739011372e-05,-0.0,-1.9281183739011372e-05,-0.015331308608172993,0.04713188101966402
2020-06-02,0.03565883606983558,0.020992744573522737,0.21539619201873608,0.021245546799069898,0.021139036023658575,0.013430881183350087,0.016461612601145786,9.059612006893429e-05,9.059612006893429e-05,0.0,0.03537593044614549,0.030216238594986608
2020-06-03,-0.002991571445120175,0.012470185576868947,0.343519142367832,0.03690809284561491,0.036883309921642606,0.02463849666282772,0.027480025467534745,0.0001480962818921856,0.0001480962818921856,0.0,0.03947320165628281,0.047849000764754845
2020-06-04,0.015941975019903715,0.011457967235084618,0.20517707455948436,0.02032406481853311,0.02017706785884307,0.013562981089214865,0.015136484225920337,4.515869869513517e-05,4.515869869513517e-05,0.0,0.016580704266550107,0.026698140743818065
2020-06-05,0.04289463402057586,0.014746095685192591,0.24299949170311236,0.02418599705201641,0.02465212300922957,0.015189082541434036,0.018821642461529495,0.00012354599649915378,0.00012354599649915378,0.0,0.0707387263838126,0.0442738033661901
2020-06-08,-0.020103134693619882,-0.024893900514255086,0.26684809312029756,0.027026071597694427,0.02666993795111253,0.019732109088808892,0.018467604525521198,-4.830371218160338e-05,-0.0,-4.830371218160338e-05,-0.015393129845342973,0.03642761723154522
2020-06-09,0.004966032160825915,0.00858846367340154,0.2593940756283159,0.026458541552856995,0.02576009534213773,0.018011229777978213,0.01938169298562773,5.12456248740021e-05,5.12456248740021e-05,0.0,0.010011909438999782,0.03371958642918872
2020-06-10,0.018214028037273403,0.02533093711586377,0.2671260471895972,0.0262836320966533,0.026580085697743856,0.01784593360661192,0.01929642375935559,5.38746236090222e-05,5.38746236090222e-05,0.0,-0.0034447709736698724,0.032666723307297765
2020-06-11,-0.0778370007135886,-0.042928533030312424,0.4329589677704165,0.04288416709371637,0.04107540443873635,0.0313049119317248,0.02930962770607536,-0.00012094323478430526,-0.0,-0.00012094323478430526,0.004080087005216782,0.02733898754158932
2020-06-12,0.010324270932601012,0.001096190846956703,0.3256695300388107,0.03405390454200079,0.034147366595830106,0.023129333837021752,0.02499404590720162,8.973624706690262e-05,8.973624706690262e-05,0.0,0.03818211887244172,0.04581808273008149
2020-06-15,0.01468215607455029,0.04660227594254125,0.2637933173633055,0.026640115073270063,0.025367805660532976,0.014574117877101184,0.022300018368185945,0.0002848859073257902,0.0002848859073257902,0.0,0.09875334375599831,0.03566802623639778
2020-06-16,0.023078460410802946,-0.0004482708685822324,0.33747106843971625,0.036631685722771784,0.03401921083181553,0.02897050818291206,0.022418520346261645,-0.0003367002898604271,-0.0,-0.0003367002898604271,-0.14196236731205272,0.08539764381830264
2020-06-17,-0.006881064599583791,-0.006406205729266722,0.2079932710098789,0.025771883576365784,0.020097097224775963,0.015149022783876628,0.020849390680960898,0.0002052042004609259,0.0002052042004609259,0.0,0.2241504907982374,0.16600324226761737
2020-06-18,0.03206567104513286,0.02236647902901312,0.18227802774057225,0.018313407849330974,0.01958833536868873,0.011723605293232452,0.014069043534811787,6.0495064912921375e-05,6.0495064912921375e-05,0.0,0.045752459358310585,0.036614953327165085
2020-06-19,0.01526279596683277,-0.01732623380591016,0.2757766119345864,0.0291894077346111,0.03025138210392137,0.023767245465628244,0.016945193031474976,-0.00027774239014947825,-0.0,-0.00027774239014947825,-0.1385124766418584,0.070824158007726
2020-06-22,0.026618253831239967,0.027505171849467807,0.15593833384552078,0.015319202475925059,0.0155524160841794,0.009607496293228943,0.01193205679981371,5.006999444957272e-05,5.006999444957272e-05,0.0,0.037155477501189374,0.028140834392450513
2020-06-23,-0.01465864757009455,-0.03854183467293242,0.21017945705638816,0.021516269554572327,0.021764564449350928,0.01827560939617517,0.011355701508205026,-0.00020504594205811625,-0.0,-0.00020504594205811625,-0.10722298527472535,0.03678823327262961
2020-06-24,-0.048984151197939946,-0.03537678488338546,0.33046537544169835,0.03415339038334413,0.03312976643360285,0.027322161686889904,0.02049276836917231,-0.00032654696381200534,-0.0,-0.00032654696381200534,-0.0775840787261532,0.039716604662744646
2020-06-25,0.024920173411790363,0.04268781132942608,0.2558877467355272,0.026817690328476092,0.025484753948493224,0.016998127529238044,0.020742520942590367,0.0001413158355535598,0.0001413158355535598,0.0,0.005822796543986127,0.04993329821236223
2020-06-26,-0.022033032298679985,-0.011724991019182465,0.20328586700881524,0.021652932406260837,0.019792777536811208,0.015837105353997172,0.014766027759573488,-3.27783301971111e-05,-0.0,-3.27783301971111e-05,-0.012536772223833446,0.04179129085063985
2020-06-29,0.037298562174646305,0.015239892465856159,0.19744934408507622,0.02054180743074777,0.020305782549465603,0.01265252590797946,0.016182689537584064,0.00010179302881774133,0.00010179302881774133,0.0,0.06693234519702303,0.03517451407061554
2020-06-30,0.004534583913255194,0.022110176418146554,0.21352960348907693,0.020977224201682843,0.021119776581589905,0.013381536696868911,0.01615482623979655,8.19128864683698e-05,8.19128864683698e-05,0.0,0.04159951726929174,0.03364451545168787
2020-07-01,-0.002516674286659122,0.0007562390075558852,0.236003932699244,0.026973631601543292,0.024493793410935667,0.0183063684191371,0.019810443636592158,5.733055238141456e-05,5.733055238141456e-05,0.0,0.05119960088209486,0.058829076758990836
2020-07-02,0.014260937209105273,0.0032346383017640965,0.17103500063889263,0.018370185435368933,0.0176297622531146,0.01244162437324538,0.013515535353248403,2.7875678839973966e-05,2.7875678839973966e-05,0.0,0.018644687682498336,0.04467216974694473
2020-07-03,0.00012420045970118045,0.003109648628105272,0.054465128824122605,0.007441679354329751,0.006607502179275056,0.00510938111569812,0.005410435862960126,3.167040841752518e-06,3.167040841752518e-06,0.0,0.006455313966816062,0.05023193294681983
2020-07-06,0.007547205635382904,0.0,0.1592832236076792,0.017103449816232054,0.016725699084134953,0.012872960489199642,0.011261211473898941,-3.889822789662192e-05,-0.0,-3.889822789662192e-05,-0.060064666001769317,0.04375403813082886
2020-07-07,-0.002962599377112353,0.0007420232841083538,0.14345713878115238,0.01575836517326311,0.014303410364347435,0.011458147665027995,0.010818360551410977,-1.4252222893261247e-05,-0.0,-1.4252222893261247e-05,-0.03345284241735296,0.052455237320902987
2020-07-08,0.009841388323916614,0.0034334797678915365,0.11908980091316912,0.013349190318321795,0.013640802254556777,0.009053094689982756,0.0098103189901747,1.4283835223188366e-05,1.4283835223188366e-05,0.0,0.0217848296680434,0.04818903630714077
2020-07-09,-0.03209230632047287,-0.030377040033717877,0.2070825267573621,0.02421270267734929,0.02461857608493224,0.0204207463659578,0.013009538377626584,-0.0002477587933438397,-0.0,-0.0002477587933438397,-0.14499104250923986,0.07088825078873737
2020-07-10,0.02496696904894828,0.04025194373948663,0.17708133663405898,0.0196793170408494,0.017950596378483022,0.01049853884758259,0.01664500529468419,0.000166836883325864,0.000166836883325864,0.0,0.0966913418500905,0.04712704987385644
2020-07-13,-0.024461471755232146,-0.012804593727839014,0.15712082702996483,0.016687066706384084,0.015425554865479127,0.013391112044169083,0.009956722025035237,-8.018556829566849e-05,-0.0,-8.018556829566849e-05,-0.07548967333132728,0.03633667764800165
2020-07-14,0.02100339741873165,0.01747205310071212,0.19124931234129447,0.02066133697695056,0.02123586603495063,0.012498250823241342,0.01645249440159308,0.00011447829839379874,0.00011447829839379874,0.0,0.0867217464614787,0.04498875733348224
2020-07-15,0.013517040407970466,0.003178486783539111,0.187148068311283,0.02134333837597903,0.020620472974670363,0.01687567082716597,0.013067127732010532,-0.00011403843870218185,-0.0,-0.00011403843870218185,-0.14188924988569576,0.08250415930904013
2020-07-16,-0.006612808814773374,-0.0026993881422014143,0.11829289069932257,0.011898676782399586,0.011961811003511355,0.00913996489771792,0.007618369303236701,-2.5499407491016476e-05,-0.0,-2.5499407491016476e-05,-0.047447828811926315,0.030847569737217976
2020-07-17,-0.002953121378349809,0.002961868140852135,0.13575642195709214,0.015359755063722695,0.015421854863655644,0.010498830588145104,0.011211450927466244,1.547118818041243e-05,1.547118818041243e-05,0.0,-0.0022411159131922494,0.04996549368095113
2020-07-20,0.005039651745654153,0.008619681493629733,0.11604156040759012,0.012829942828829375,0.011631356350680633,0.008142042896319552,0.009915370414942785,3.202170794001497e-05,3.202170794001497e-05,0.0,0.03550868671336014,0.060125245385075486
2020-07-21,0.017863042567684898,-0.009350343836875582,0.17148952874763188,0.01855363625792635,0.01643042620136775,0.014633346469295767,0.011406252211002011,-8.403223938946265e-05,-0.0,-8.403223938946265e-05,-0.07376672928134903,0.04292687312908466
2020-07-22,0.008395347942401305,0.0166188795926913,0.1279030919872156,0.013450940412743072,0.013379246978547376,0.007934504617515336,0.010861465576145448,5.501507093642038e-05,5.501507093642038e-05,0.0,0.08603513914888501,0.04043025337984942
2020-07-23,-0.02026851868024066,-0.016199580562794157,0.16344688783376957,0.0171157925025246,0.01715109932237144,0.014068104861584729,0.009748783441688167,-0.00010287279580361047,-0.0,-0.00010287279580361047,-0.14200746043744064,0.07391405425071886
2020-07-24,0.006438702921844386,-0.00012108736468148358,0.15076363248558078,0.016063780622814248,0.015156129971611627,0.010831601267903012,0.011862607717996257,2.3397875844226253e-05,2.3397875844226253e-05,0.0,0.030421034219801482,0.039815396215006814
2020-07-27,0.007840339300059571,-0.0002402691025493637,0.17625492441174298,0.019698507753830183,0.019252924687945303,0.015028023689473915,0.012735372460839871,-6.365178429507058e-05,-0.0,-6.365178429507058e-05,-0.0661808436423931,0.05043490987499167
